pitcher_id,ti,ta,n,null_ti,null_ta,excess_ti,excess_ta,level
606965,0.567120480190745,0.6409575970074874,159,0.53556804467054,0.5992204889644378,0.031552435520205036,0.04173710804304964,season_type
606996,0.41110800696165267,0.4875397820389111,418,0.4295654177936175,0.49374878174885295,-0.018457410831964838,-0.006208999709941876,season_type
607067,0.6690569979330423,0.6231642995618558,1433,0.6533856030852928,0.6044515665012432,0.015671394847749487,0.018712733060612607,season_type
607074,0.6416962901879724,0.5948650381574022,2132,0.6263864811938052,0.5762285025514727,0.015309808994167118,0.018636535605929483,season_type
607179,0.4956095562553077,0.5373961750630344,27,0.5083153667036838,0.4891790962458151,-0.012705810448376098,0.04821707881721926,season_type
607192,0.756814327194439,0.601009625760753,1015,0.7306814235496778,0.5836973745971931,0.026132903644761174,0.017312251163559944,season_type
607200,0.5320914963000459,0.5276150995234379,1471,0.5638314827003446,0.5310586552363393,-0.031739986400298625,-0.003443555712901447,season_type
607259,0.7688694237826045,0.65417025296412,1684,0.7420322174000026,0.6412618245613366,0.026837206382601897,0.01290842840278339,season_type
607455,1.037757752691433,0.6521914907194767,698,0.9254255313731433,0.5877182198865529,0.11233222131828968,0.06447327083292376,season_type
607481,0.8430720303267961,0.6246647844868004,550,0.7192112216919067,0.5849191545568678,0.12386080863488946,0.03974562992993258,season_type
607536,0.679984905041659,0.6098104083847685,1564,0.643627366379165,0.5831024181184996,0.03635753866249403,0.02670799026626891,season_type
607625,0.4080006701746879,0.5589928760256128,1416,0.41423515721855625,0.5133511024904083,-0.006234487043868364,0.04564177353520449,season_type
608032,0.49881821559321576,0.5659572064700981,714,0.5380711320511308,0.5335658717195261,-0.03925291645791501,0.03239133475057199,season_type
608331,0.47657209554512464,0.5721841029978583,2009,0.4742587644189611,0.5527922318466874,0.0023133311261635536,0.019391871151170914,season_type
608334,0.7888356279204487,0.637565221477039,277,0.7431451874449094,0.5787911533209755,0.04569044047553927,0.05877406815606345,season_type
608337,0.9064330737204723,0.616169311819386,1461,0.847230117149575,0.6077847716797734,0.05920295657089736,0.00838454013961254,season_type
608371,0.7761192550108172,0.5737723464385397,147,0.8306870065175478,0.5236924731960705,-0.054567751506730544,0.05007987324246921,season_type
608372,0.5153958726455353,0.6130357584376388,1708,0.5596120496409229,0.5831576226873518,-0.0442161769953876,0.02987813575028697,season_type
608379,0.6210612319724557,0.6023455921797303,1828,0.6245176407683375,0.6027618630647483,-0.003456408795881827,-0.0004162708850180552,season_type
608566,0.720732933163781,0.5768385304086345,1282,0.6610068562263197,0.5494443446683949,0.05972607693746124,0.027394185740239663,season_type
608650,0.9012275806210858,0.6119739590864841,453,0.7688772568558061,0.5992081767282504,0.13235032376527966,0.012765782358233668,season_type
608665,0.7005244107908328,0.634043613995747,180,0.6836106076955052,0.6065013888533362,0.01691380309532764,0.027542225142410892,season_type
608717,0.5330734441766433,0.6173967862489922,209,0.521062797363051,0.5819869053353185,0.012010646813592318,0.0354098809136737,season_type
608718,0.7922402402497866,0.6479212640794083,617,0.762709411109821,0.639250606070437,0.02953082913996552,0.008670658008971266,season_type
612434,0.5542441969102178,0.5392408174061368,19,0.46767531188729605,0.4852425942602742,0.0865688850229217,0.05399822314586261,season_type
614179,0.9779628230066212,0.6616282114893838,193,0.8948389897598643,0.6852237018265345,0.08312383324675687,-0.023595490337150693,season_type
615698,0.829321126660209,0.6189356165890024,1285,0.7610406229506539,0.6092336412134965,0.06828050370955507,0.009701975375505878,season_type
620454,0.7892873417179155,0.6022436255334696,309,0.7577520361041309,0.5919885356162508,0.03153530561378459,0.010255089917218796,season_type
621051,0.5756013739142378,0.5800197461508153,666,0.6061906731212033,0.5615838758364073,-0.030589299206965515,0.018435870314407965,season_type
621053,1.0710436290194947,0.6888672094067984,607,0.9550851051576897,0.6716001736569639,0.11595852386180494,0.01726703574983446,season_type
621057,0.2903752327632896,0.46084344858047205,7,0.4950469922684896,0.4567952815839451,-0.2046717595052,0.004048166996526936,season_type
