pitcher_id,pitcher,n,intent_share,actual_share,designed_share,accidental_share,conversion,acc_given_actual
656546,Jeff Hoffman,442.0,0.669683257918552,0.3506787330316742,0.2737556561085973,0.07692307692307693,0.40878378378378377,0.21935483870967742
656550,Grant Holmes,718.0,0.6100278551532033,0.44428969359331477,0.3342618384401114,0.11002785515320335,0.547945205479452,0.2476489028213166
656605,Mitch Keller,1290.0,0.3612403100775194,0.37829457364341085,0.18372093023255814,0.1945736434108527,0.5085836909871244,0.514344262295082
656641,Jacob Latz,611.0,0.4157119476268412,0.36824877250409166,0.19312602291325695,0.1751227495908347,0.4645669291338583,0.47555555555555556
656731,Tylor Megill,450.0,0.5622222222222222,0.44,0.3111111111111111,0.1288888888888889,0.5533596837944664,0.29292929292929293
656794,Sean Newcomb,757.0,0.1215323645970938,0.26420079260237783,0.05548216644649934,0.20871862615587847,0.45652173913043476,0.79
656849,David Peterson,1147.0,0.4315605928509154,0.38099389712292936,0.22929380993897122,0.15170008718395817,0.5313131313131313,0.39816933638443935
656876,Drew Rasmussen,1187.0,0.4709351305812974,0.413647851727043,0.2847514743049705,0.12889637742207244,0.6046511627906976,0.31160896130346233
657097,Jacob Webb,401.0,0.4139650872817955,0.45885286783042395,0.24438902743142144,0.2144638403990025,0.5903614457831325,0.4673913043478261
657277,Logan Webb,1391.0,0.20992092020129402,0.31488138030194107,0.1286843997124371,0.18619698058950396,0.613013698630137,0.591324200913242
657376,Clarke Schmidt,590.0,0.3271186440677966,0.34915254237288135,0.16779661016949152,0.18135593220338983,0.5129533678756477,0.5194174757281553
657571,Caleb Ferguson,478.0,0.5523012552301255,0.4309623430962343,0.2719665271966527,0.1589958158995816,0.49242424242424243,0.36893203883495146
657585,Reed Garrett,503.0,0.341948310139165,0.31809145129224653,0.15308151093439365,0.16500994035785288,0.4476744186046512,0.51875
657649,Jared Koenig,400.0,0.13,0.26,0.0775,0.1825,0.5961538461538461,0.7019230769230769
657746,Joe Ryan,1019.0,0.3395485770363101,0.37095191364082436,0.16977428851815504,0.2011776251226693,0.5,0.5423280423280423
660825,Eduard Bazardo,466.0,0.1888412017167382,0.296137339055794,0.07081545064377683,0.22532188841201717,0.375,0.7608695652173914
660896,Jorge Alcala,435.0,0.4045977011494253,0.3931034482758621,0.20229885057471264,0.19080459770114944,0.5,0.4853801169590643
661395,Jhoan Duran,405.0,0.5135802469135803,0.42962962962962964,0.2691358024691358,0.16049382716049382,0.5240384615384616,0.3735632183908046
663436,Davis Martin,1108.0,0.4566787003610108,0.3907942238267148,0.20126353790613719,0.18953068592057762,0.4407114624505929,0.48498845265588914
663460,Kris Bubic,751.0,0.38615179760319573,0.374167776298269,0.19840213049267644,0.17576564580559254,0.5137931034482759,0.4697508896797153
663465,Kolby Allard,472.0,0.3114406779661017,0.4004237288135593,0.16101694915254236,0.23940677966101695,0.5170068027210885,0.5978835978835979
663485,Cole Sands,474.0,0.45147679324894513,0.4029535864978903,0.21308016877637131,0.189873417721519,0.4719626168224299,0.4712041884816754
663554,Casey Mize,1048.0,0.3711832061068702,0.3473282442748092,0.1851145038167939,0.16221374045801526,0.4987146529562982,0.46703296703296704
663559,Bailey Falter,814.0,0.36486486486486486,0.3034398034398034,0.1597051597051597,0.14373464373464373,0.4377104377104377,0.47368421052631576
663568,Stephen Kolek,634.0,0.2586750788643533,0.3217665615141956,0.1309148264984227,0.19085173501577288,0.5060975609756098,0.5931372549019608
663623,Jake Irvin,1224.0,0.22630718954248366,0.33578431372549017,0.11683006535947713,0.21895424836601307,0.516245487364621,0.6520681265206812
663687,Hogan Harris,408.0,0.18627450980392157,0.32598039215686275,0.10294117647058823,0.22303921568627452,0.5526315789473685,0.6842105263157895
663738,Daniel Lynch IV,463.0,0.37365010799136067,0.3023758099352052,0.1447084233261339,0.15766738660907129,0.3872832369942196,0.5214285714285715
663903,Brady Singer,1197.0,0.3358395989974937,0.35756056808688386,0.1971595655806182,0.16040100250626566,0.5870646766169154,0.4485981308411215
663947,Tyler Holton,492.0,0.5203252032520326,0.4329268292682927,0.2845528455284553,0.1483739837398374,0.546875,0.3427230046948357
663969,Tyler Phillips,494.0,0.31376518218623484,0.3582995951417004,0.15182186234817813,0.20647773279352227,0.4838709677419355,0.576271186440678
663978,Chris Paddack,1004.0,0.2599601593625498,0.3605577689243028,0.1454183266932271,0.2151394422310757,0.5593869731800766,0.5966850828729282
664126,Pete Fairbanks,412.0,0.23786407766990292,0.3932038834951456,0.10922330097087378,0.28398058252427183,0.45918367346938777,0.7222222222222222
664199,Taylor Clarke,418.0,0.46172248803827753,0.3014354066985646,0.1722488038277512,0.1291866028708134,0.37305699481865284,0.42857142857142855
664208,Phil Maton,432.0,0.3472222222222222,0.39814814814814814,0.19675925925925927,0.2013888888888889,0.5666666666666667,0.5058139534883721
664285,Framber Valdez,1034.0,0.109284332688588,0.3307543520309478,0.047388781431334626,0.28336557059961315,0.4336283185840708,0.8567251461988304
665152,Dean Kremer,1330.0,0.462406015037594,0.38571428571428573,0.23909774436090225,0.14661654135338345,0.5170731707317073,0.38011695906432746
665795,Edward Cabrera,1114.0,0.296229802513465,0.362657091561939,0.1490125673249551,0.21364452423698385,0.503030303030303,0.5891089108910891
666142,Cole Ragans,513.0,0.2475633528265107,0.30994152046783624,0.09551656920077972,0.21442495126705652,0.3858267716535433,0.6918238993710691
666157,Nick Lodolo,981.0,0.2945973496432212,0.30784913353720694,0.15188583078491336,0.1559633027522936,0.5155709342560554,0.5066225165562914
666200,Jesús Luzardo,1083.0,0.2871652816251154,0.3314866112650046,0.1680517082179132,0.1634349030470914,0.5852090032154341,0.49303621169916434
666214,Joey Wentz,694.0,0.3904899135446686,0.4365994236311239,0.23487031700288186,0.2017291066282421,0.6014760147601476,0.46204620462046203
666808,Camilo Doval,408.0,0.821078431372549,0.3602941176470588,0.3284313725490196,0.031862745098039214,0.4,0.08843537414965986
667755,José Soriano,1191.0,0.1376994122586062,0.28967254408060455,0.04953820319059614,0.2401343408900084,0.3597560975609756,0.8289855072463768
668674,Lucas Erceg,420.0,0.4166666666666667,0.36904761904761907,0.22142857142857142,0.14761904761904762,0.5314285714285715,0.4
668678,Zac Gallen,1174.0,0.41396933560477,0.42078364565587734,0.217206132879046,0.20357751277683134,0.5246913580246914,0.48380566801619435
668881,Hunter Greene,666.0,0.515015015015015,0.44594594594594594,0.2927927927927928,0.15315315315315314,0.5685131195335277,0.3434343434343434
668909,Gavin Williams,1179.0,0.28074639525021206,0.3927056827820187,0.1458863443596268,0.24681933842239187,0.5196374622356495,0.6285097192224622
668941,JoJo Romero,433.0,0.10623556581986143,0.2702078521939954,0.05542725173210162,0.21478060046189376,0.5217391304347826,0.7948717948717948
669022,MacKenzie Gore,1170.0,0.5478632478632479,0.45384615384615384,0.28034188034188035,0.1735042735042735,0.5117004680187207,0.3822975517890772
669060,Bryse Wilson,441.0,0.2675736961451247,0.32653061224489793,0.1360544217687075,0.19047619047619047,0.5084745762711864,0.5833333333333334
669093,Jeremiah Estrada,417.0,0.657074340527578,0.3645083932853717,0.2805755395683453,0.08393285371702638,0.42700729927007297,0.23026315789473684
669160,Dustin May,1074.0,0.19832402234636873,0.3165735567970205,0.10335195530726257,0.2132216014897579,0.5211267605633803,0.6735294117647059
669194,Ryne Nelson,819.0,0.4993894993894994,0.45665445665445664,0.29181929181929184,0.16483516483516483,0.5843520782396088,0.3609625668449198
669199,Lake Bachar,569.0,0.4165202108963093,0.34973637961335674,0.17926186291739896,0.1704745166959578,0.43037974683544306,0.48743718592964824
669302,Logan Gilbert,927.0,0.5005393743257821,0.3592233009708738,0.22330097087378642,0.13592233009708737,0.44612068965517243,0.3783783783783784
669358,Shane Baz,1285.0,0.46926070038910506,0.42568093385214006,0.22568093385214008,0.2,0.48092868988391374,0.46983546617915906
669372,J.T. Ginn,604.0,0.3973509933774834,0.33112582781456956,0.17880794701986755,0.152317880794702,0.45,0.46
669373,Tarik Skubal,1412.0,0.254957507082153,0.23654390934844194,0.09490084985835694,0.141643059490085,0.37222222222222223,0.5988023952095808
669387,Carmen Mlodzinski,795.0,0.2930817610062893,0.2792452830188679,0.1220125786163522,0.15723270440251572,0.41630901287553645,0.5630630630630631
669432,Trevor Rogers,689.0,0.3671988388969521,0.38461538461538464,0.20899854862119013,0.17561683599419448,0.5691699604743083,0.45660377358490567
669461,Matthew Liberatore,1349.0,0.2713120830244626,0.3291326908821349,0.14084507042253522,0.1882876204595997,0.5191256830601093,0.5720720720720721
669467,Andre Pallante,1194.0,0.4949748743718593,0.41792294807370184,0.271356783919598,0.14656616415410384,0.5482233502538071,0.35070140280561124
669711,Greg Weissert,461.0,0.1735357917570499,0.25162689804772237,0.08459869848156182,0.16702819956616052,0.4875,0.6637931034482759
669920,Jason Alexander,519.0,0.14065510597302505,0.20809248554913296,0.046242774566473986,0.16184971098265896,0.3287671232876712,0.7777777777777778
669923,George Kirby,976.0,0.3145491803278688,0.38114754098360654,0.19262295081967212,0.1885245901639344,0.6123778501628665,0.4946236559139785
670102,Bowden Francis,418.0,0.430622009569378,0.49760765550239233,0.24401913875598086,0.2535885167464115,0.5666666666666667,0.5096153846153846
670167,John Schreiber,471.0,0.2484076433121019,0.33121019108280253,0.11252653927813164,0.21868365180467092,0.452991452991453,0.6602564102564102
670280,David Bednar,462.0,0.30303030303030304,0.38095238095238093,0.15367965367965367,0.22727272727272727,0.5071428571428571,0.5965909090909091
670955,Edwin Uceta,545.0,0.7357798165137615,0.4,0.3229357798165138,0.07706422018348624,0.4389027431421446,0.1926605504587156
671096,Andrew Abbott,1213.0,0.416323165704864,0.416323165704864,0.24154987633965375,0.17477328936521022,0.5801980198019802,0.4198019801980198
671106,Logan Allen,1001.0,0.2707292707292707,0.3306693306693307,0.13386613386613386,0.1968031968031968,0.4944649446494465,0.595166163141994
671131,Jackson Rutledge,554.0,0.3935018050541516,0.2996389891696751,0.16967509025270758,0.1299638989169675,0.43119266055045874,0.43373493975903615
671737,Taj Bradley,1031.0,0.4131910766246363,0.32783705140640157,0.1600387972841901,0.16779825412221144,0.3873239436619718,0.5118343195266272
672456,Keider Montero,734.0,0.2656675749318801,0.3583106267029973,0.14850136239782016,0.2098092643051771,0.558974358974359,0.5855513307984791
672582,Angel Zerpa,459.0,0.2875816993464052,0.3028322440087146,0.14161220043572983,0.16122004357298475,0.49242424242424243,0.5323741007194245
