pitcher_id,ti_1,ta_1,ti40_1,ta40_1,n_1,null_ti_1,excess_ti_1,null_ta_1,excess_ta_1,null_ti40_1,excess_ti40_1,null_ta40_1,excess_ta40_1,level_1,ti_2,ta_2,ti40_2,ta40_2,n_2,null_ti_2,excess_ti_2,null_ta_2,excess_ta_2,null_ti40_2,excess_ti40_2,null_ta40_2,excess_ta40_2,level_2
434378,0.54235756,0.5965159,0.95647424,1.174933,844,0.5575176,-0.015160024,0.5882362,0.008279681,1.00522,-0.04874581,1.1396669,0.03526604,game_type,0.53874606,0.55819786,1.0118947,1.1459217,822,0.5524124,-0.013666332,0.55384886,0.0043489933,1.0452216,-0.033326864,1.1146421,0.031279564,game_type
445276,0.5440457,0.5493562,1.0131309,1.2019604,206,0.53927493,0.004770756,0.55237913,-0.0030229092,1.0087467,0.00438416,1.1769773,0.024983168,game_type,0.6009553,0.5329685,0.9804405,1.1827023,272,0.56823087,0.03272444,0.5153339,0.01763463,0.98322767,-0.0027871728,1.0805265,0.10217583,game_type
445926,0.6552677,0.43604264,0.9014905,1.0275605,20,0.4285353,0.2267324,0.37935317,0.05668947,0.8678064,0.033684134,0.8871462,0.1404143,game_type,0.5401426,0.6684991,1.2727476,1.4182754,1,0.53427535,0.005867243,0.48907182,0.1794273,1.2406547,0.03209293,1.3015137,0.116761684,game_type
448179,0.17933288,0.3816716,0.696147,0.83072764,31,0.2079236,-0.028590724,0.48709065,-0.10541904,0.6866493,0.009497702,0.95931906,-0.12859142,game_type,0.5695464,0.51749927,1.0050077,1.0314829,27,0.5494727,0.020073712,0.45109445,0.06640482,0.98559374,0.019414008,0.9877513,0.04373163,game_type
450203,0.7549738,0.6400816,1.0476792,1.2019345,834,0.743661,0.011312842,0.62270314,0.01737845,1.0510126,-0.0033334494,1.168768,0.03316641,game_type,0.6333547,0.593318,0.9849154,1.1446486,737,0.63432527,-0.00097054243,0.5741943,0.019123673,1.0025324,-0.017616987,1.1110231,0.033625484,game_type
453286,0.69536304,0.6519039,1.2313962,1.2519792,440,0.69344085,0.0019221902,0.65077233,0.0011315942,1.2219776,0.009418607,1.2375553,0.014423966,game_type,0.5462478,0.595237,1.050512,1.2197942,501,0.5383348,0.007912993,0.5767056,0.018531442,1.0481795,0.002332449,1.1793114,0.04048276,game_type
455119,0.616276,0.60110706,1.1885619,1.2578723,133,0.68832934,-0.07205331,0.6111811,-0.010074019,1.2760354,-0.08747351,1.247835,0.010037303,game_type,0.49901754,0.49507472,0.97052914,1.0722953,120,0.5118029,-0.012785375,0.46544728,0.029627442,1.002418,-0.031888902,1.0037764,0.06851888,game_type
458677,0.8058252,0.609784,1.401042,1.2475594,170,0.8061154,-0.00029021502,0.5955736,0.014210403,1.3665303,0.034511685,1.2516786,-0.004119158,game_type,0.72202724,0.6268167,1.2287251,1.27882,210,0.7261331,-0.004105866,0.6002431,0.026573598,1.261334,-0.032608867,1.2258679,0.05295217,game_type
471911,0.65248805,0.57479626,1.2015232,1.2420778,236,0.6640568,-0.011568725,0.58074236,-0.0059460998,1.2048386,-0.0033154488,1.2539076,-0.011829734,game_type,0.6671725,0.5768918,1.1946458,1.2831423,170,0.6314505,0.035722017,0.5883348,-0.011443019,1.180485,0.014160752,1.2094725,0.07366979,game_type
472610,0.8991759,0.6936077,1.2057511,1.271272,223,0.8833449,0.015830994,0.6676437,0.025963962,1.2473261,-0.041575074,1.2546006,0.0166713,game_type,0.7554072,0.60100573,0.93310994,1.1762365,300,0.7243006,0.031106591,0.55364966,0.04735607,0.9309434,0.0021665096,1.1526437,0.02359283,game_type
477132,0.45017806,0.5338989,0.92346054,1.0474253,522,0.4021083,0.048069745,0.49569434,0.03820455,0.8810842,0.04237634,0.99401796,0.05340731,game_type,0.46049896,0.53130114,0.9008805,1.107872,556,0.38258848,0.07791048,0.5069126,0.024388552,0.8629166,0.037963927,1.066475,0.041396976,game_type
489119,0.5371947,0.49459505,1.2324526,1.1815686,1,0.52040637,0.016788363,0.4840623,0.010532737,1.1678585,0.06459415,1.0546666,0.12690198,game_type,0.5193637,0.4933529,1.1373581,1.1088806,8,0.5024687,0.016894996,0.55109495,-0.05774206,1.1146231,0.022735,1.2181476,-0.109267,game_type
489446,0.806427,0.6284201,1.503484,1.3621155,248,0.801724,0.0047029853,0.5952412,0.033178926,1.4906589,0.012825131,1.2899301,0.0721854,game_type,0.8410569,0.6390107,1.5424924,1.3318408,243,0.8427326,-0.001675725,0.64391947,-0.0049087405,1.6005918,-0.05809939,1.3462948,-0.014454007,game_type
500779,0.74685246,0.66430306,1.2752584,1.3077732,635,0.7203567,0.026495755,0.5965379,0.06776518,1.2623415,0.012916923,1.2390848,0.06868839,game_type,0.6666428,0.6195405,1.1993208,1.2632734,692,0.6719075,-0.0052646995,0.62418467,-0.0046441555,1.2032129,-0.003892064,1.258933,0.00434041,game_type
502043,0.66217864,0.53163946,1.2643749,1.1826936,48,0.65952873,0.0026499033,0.5252609,0.0063785315,1.2332264,0.031148434,1.0198202,0.16287339,game_type,0.65029657,0.6373266,1.1664308,1.3005548,67,0.6210742,0.02922237,0.6703428,-0.033016205,1.0956577,0.070773125,1.3097947,-0.009239912,game_type
502085,0.90891117,0.7126229,1.1131138,1.3857126,66,0.8841114,0.024799764,0.6755147,0.037108183,1.1859956,-0.07288182,1.2474009,0.13831174,game_type,0.76506376,0.59333897,1.0384594,1.1756282,70,0.80918586,-0.0441221,0.5072981,0.086040854,1.070378,-0.031918526,1.0713506,0.10427761,game_type
506433,0.28981072,0.5311778,0.58660513,0.9895925,363,0.30707934,-0.017268628,0.46728325,0.06389457,0.60224867,-0.015643537,0.9124222,0.07717031,game_type,0.14524728,0.45583233,0.38821688,0.93116844,332,0.14791808,-0.0026707947,0.43205726,0.02377507,0.41184008,-0.023623198,0.91682655,0.014341891,game_type
518397,0.4377915,0.6231922,0.8513959,1.3230283,84,0.5361886,-0.098397106,0.55084723,0.07234496,0.9741896,-0.122793674,1.1900636,0.13296473,game_type,0.7491085,0.59237087,1.1638486,1.2396299,79,0.740078,0.009030521,0.59706795,-0.0046970844,1.1774204,-0.013571739,1.2317597,0.007870197,game_type
518489,0.91919315,0.59502614,1.5075294,1.2974445,67,0.9413261,-0.022132933,0.61113983,-0.016113698,1.6051793,-0.09764993,1.2534862,0.043958306,game_type,0.8265322,0.5941475,1.4362603,1.3033323,84,0.80974007,0.016792119,0.6194662,-0.025318682,1.4389075,-0.0026471615,1.3093817,-0.0060493946,game_type
518585,0.9171497,0.6593231,1.2519361,1.3392347,201,0.86187845,0.055271268,0.62635714,0.032965958,1.2499187,0.0020173788,1.2838144,0.05542028,game_type,0.89677095,0.5882232,1.3363649,1.257162,241,0.8720723,0.024698675,0.61834264,-0.03011942,1.331162,0.0052028894,1.3069148,-0.04975283,game_type
518876,0.6526961,0.61170506,1.1534841,1.1901907,851,0.64487326,0.007822812,0.61544997,-0.0037449002,1.1766845,-0.023200393,1.2065353,-0.016344666,game_type,0.6162202,0.6223992,1.0939542,1.2329355,989,0.57844675,0.03777343,0.5980676,0.02433163,1.0976319,-0.0036777258,1.1965876,0.036347985,game_type
518886,0.6479861,0.5763159,1.25088,1.250527,56,0.67847896,-0.030492842,0.60540533,-0.02908945,1.3438764,-0.09299636,1.3140976,-0.06357062,game_type,0.9379834,0.675695,1.2064686,1.2468636,68,0.8872905,0.050692916,0.6572126,0.018482387,1.1816788,0.02478981,1.2187177,0.02814591,game_type
519008,0.6074644,0.5254034,1.0022147,1.1008626,58,0.3912052,0.21625918,0.49182805,0.033575326,0.78788126,0.21433342,0.98739725,0.11346537,game_type,0.102264285,0.6640822,0.5108809,1.2126769,52,0.34748527,-0.24522099,0.55368245,0.11039978,0.77668035,-0.26579946,1.1144521,0.09822476,game_type
519141,1.1021901,0.64342904,1.2514594,1.2559984,205,1.0072459,0.09494424,0.6184306,0.024998426,1.244523,0.0069363117,1.2102357,0.045762658,game_type,0.89620155,0.60178304,1.2345407,1.2829422,191,0.86639464,0.029806912,0.5898085,0.0119745135,1.2417169,-0.007176161,1.2105722,0.07236993,game_type
519151,0.53608555,0.69069946,0.85136163,1.2478378,120,0.49686256,0.039222986,0.61484,0.07585949,0.84317803,0.0081835985,1.1626126,0.085225224,game_type,0.656373,0.60192317,0.9070255,1.1345413,134,0.5980667,0.058306336,0.6015414,0.00038176775,0.9238783,-0.016852796,1.1049138,0.029627442,game_type
519242,0.60101235,0.5748869,1.0399053,1.1690488,652,0.6025247,-0.0015123487,0.59347117,-0.018584251,1.0602702,-0.02036488,1.1928626,-0.023813844,game_type,0.62907666,0.5599471,1.0611713,1.1704797,618,0.63683885,-0.0077621937,0.5594069,0.0005401969,1.0899873,-0.028815985,1.1563045,0.014175177,game_type
519326,0.6132261,0.7054893,0.86033326,1.2718801,91,0.70381147,-0.09058535,0.6556476,0.049841702,0.9727253,-0.11239201,1.2473526,0.02452755,game_type,0.65268373,0.73279417,1.0183978,1.1973327,50,0.6503021,0.0023816228,0.764915,-0.032120824,1.0288614,-0.010463595,1.3131343,-0.11580157,game_type
521230,0.8278211,0.762582,1.6531199,1.4493994,46,0.9326839,-0.10486281,0.71617025,0.046411753,1.6478502,0.005269766,1.5030794,-0.053680062,game_type,0.823468,0.6365713,1.5242844,1.3367112,65,0.84606904,-0.022601008,0.67161334,-0.035042048,1.5995553,-0.07527089,1.4516412,-0.11493003,game_type
527048,0.5184186,0.56633645,1.0480425,1.1404822,270,0.5443556,-0.025936961,0.5266016,0.03973484,1.0877289,-0.039686322,1.0737655,0.06671667,game_type,0.3717421,0.5518864,0.8650667,1.0722613,273,0.4162059,-0.044463813,0.5077746,0.04411179,0.91035354,-0.045286834,1.0548067,0.017454624,game_type
534910,0.5337492,0.5255086,1.2084945,1.2224497,5,0.53058505,0.0031641722,0.49640653,0.029102057,1.1955802,0.0129143,1.1663716,0.056078076,game_type,0.40428197,0.48624042,0.8886274,1.1652902,4,0.50502956,-0.100747585,0.50442964,-0.018189222,1.0474876,-0.1588602,1.080192,0.08509827,game_type
541640,0.45672607,0.5668461,1.0135827,1.2821813,29,0.30141267,0.1553134,0.6330483,-0.06620222,0.85637826,0.15720445,1.2507889,0.031392336,game_type,0.4639648,0.5745126,1.0713713,1.2095908,28,0.61546284,-0.15149805,0.5353104,0.039202213,1.2997745,-0.22840321,1.2048724,0.004718423,game_type
542881,0.6611013,0.6432779,1.1755712,1.2720659,733,0.629697,0.031404257,0.623267,0.020010889,1.1871091,-0.0115379095,1.1953007,0.07676518,game_type,0.6466996,0.66021895,1.2236171,1.2427241,832,0.62919474,0.01750487,0.63606644,0.024152517,1.2160447,0.0075724125,1.1796929,0.0630312,game_type
542888,0.7626766,0.6782761,1.2732621,1.3585777,271,0.6952542,0.06742239,0.6012154,0.0770607,1.2570437,0.016218424,1.2779356,0.080642104,game_type,0.4980894,0.5318361,0.95512074,1.1817834,248,0.5310104,-0.032920986,0.56623626,-0.034400165,1.000001,-0.04488021,1.2024548,-0.020671368,game_type
543056,0.6093627,0.53999794,1.0436809,1.1501477,166,0.65483797,-0.045475245,0.5659454,-0.025947452,1.1110092,-0.067328334,1.1727405,-0.022592783,game_type,0.36801338,0.47285116,0.7498939,1.0701766,129,0.4761099,-0.10809651,0.47350407,-0.0006529093,0.85118246,-0.10128856,1.0458919,0.02428472,game_type
543101,0.67660934,0.6054778,1.1071427,1.2238407,205,0.6716917,0.0049176216,0.6072476,-0.0017697811,1.1436943,-0.036551595,1.2306702,-0.0068295,game_type,0.7113403,0.580119,1.1953843,1.1809283,190,0.7372226,-0.025882304,0.61792356,-0.037804544,1.2785965,-0.08321226,1.2325016,-0.051573277,game_type
543135,0.6210378,0.68988264,1.067866,1.3048286,583,0.5908655,0.030172288,0.639473,0.050409615,1.0481395,0.019726515,1.2177782,0.08705044,game_type,0.44528598,0.59547794,0.87755007,1.1491092,535,0.4513187,-0.006032735,0.58947366,0.006004274,0.8936939,-0.016143858,1.1229407,0.026168585,game_type
543243,0.52715397,0.610734,1.000245,1.2102394,762,0.530155,-0.0030010343,0.58249176,0.02824223,1.0104481,-0.010203123,1.1826407,0.027598739,game_type,0.6006946,0.59669006,1.0043722,1.1887984,839,0.5948023,0.0058922768,0.6053478,-0.0086577535,1.0448624,-0.04049015,1.1958549,-0.0070564747,game_type
543294,0.6024349,0.55397993,1.0674113,1.1728969,777,0.5733113,0.029123545,0.54439795,0.009581983,1.064648,0.0027632713,1.14962,0.023276806,game_type,0.5733637,0.5492886,0.96929395,1.1566797,884,0.5470682,0.026295543,0.49309108,0.056197494,0.9939591,-0.024665177,1.0753359,0.08134389,game_type
543518,0.83248603,0.67880875,1.3162012,1.452976,84,0.74248475,0.090001285,0.7078427,-0.029033959,1.247778,0.06842315,1.4458791,0.0070968866,game_type,0.9101017,0.59857273,1.4099141,1.3577045,73,0.89452523,0.015576482,0.70783097,-0.109258235,1.3433163,0.06659782,1.4354739,-0.0777694,game_type
543859,0.7165576,0.62645507,1.2896395,1.2238966,45,0.7461278,-0.029570162,0.57515144,0.051303625,1.194655,0.09498453,1.1856341,0.038262486,game_type,0.62143475,0.689981,1.1619688,1.2704682,77,0.66557807,-0.04414332,0.5971455,0.092835486,1.2591791,-0.09721029,1.236633,0.03383529,game_type
544150,0.47881958,0.49498603,1.0087126,1.109753,12,0.5216062,-0.042786628,0.46861085,0.026375175,1.1513742,-0.14266157,0.9669296,0.1428234,game_type,0.5372864,0.5636272,1.2003068,1.3250507,18,0.52415615,0.013130248,0.5293281,0.034299076,1.1753436,0.02496314,1.1214029,0.20364785,game_type
547179,0.6279277,0.5477776,0.96796495,1.0118041,689,0.6506321,-0.022704363,0.53378946,0.013988137,1.0147749,-0.04680997,0.95443374,0.057370365,game_type,0.7429712,0.6393821,0.9830935,1.281776,774,0.7079577,0.035013497,0.61000454,0.02937758,0.9955919,-0.012498379,1.1937181,0.088057876,game_type
547184,0.20990904,0.50878644,0.5868033,1.0606666,131,0.25911042,-0.049201384,0.5003287,0.00845772,0.6889853,-0.10218197,1.0546839,0.0059826374,game_type,0.33712474,0.42832154,0.792973,1.0155816,202,0.35483605,-0.017711312,0.47157437,-0.043252826,0.8109321,-0.017959118,1.0038582,0.011723399,game_type
547973,0.8337504,0.63809735,1.4203948,1.3439338,244,0.848119,-0.014368594,0.6168347,0.021262646,1.4154387,0.004956126,1.3086114,0.035322428,game_type,0.7107318,0.60268897,1.2265098,1.312098,197,0.67151815,0.039213657,0.58770317,0.0149858,1.2047265,0.021783352,1.244943,0.067155,game_type
548384,0.41389048,0.6502323,0.65821934,1.1188257,77,0.434645,-0.020754516,0.5904249,0.05980742,0.68853843,-0.030319095,1.0004065,0.11841917,game_type,0.30718717,0.3975188,0.672122,0.8471471,87,0.36390358,-0.056716412,0.5584825,-0.16096371,0.77720183,-0.10507983,1.0401977,-0.19305062,game_type
552640,0.9573805,0.6307369,1.2675124,1.2772084,209,0.92289597,0.034484506,0.6685748,-0.037837923,1.248364,0.019148469,1.2800859,-0.0028774738,game_type,0.9286639,0.6217132,1.2276633,1.2575046,222,0.94497603,-0.016312122,0.58168674,0.040026486,1.2591068,-0.031443477,1.1867236,0.07078099,game_type
554340,0.6564184,0.5766647,1.0592533,1.1074233,98,0.61884856,0.03756982,0.5582167,0.018447995,1.0189501,0.04030323,1.0663903,0.04103303,game_type,0.53193575,0.5580603,0.9878672,1.1490316,69,0.60835046,-0.076414704,0.5084784,0.049581885,1.076212,-0.08834487,1.034557,0.114474654,game_type
554430,0.86336285,0.73059684,1.3400477,1.3925841,721,0.84693456,0.016428292,0.7137546,0.016842246,1.3704532,-0.030405521,1.3815436,0.011040449,game_type,0.8442122,0.6811044,1.383735,1.3571926,800,0.8036957,0.040516496,0.6727961,0.008308351,1.3650867,0.018648267,1.335748,0.021444678,game_type
554431,0.6824435,0.6071902,1.2544926,1.3348824,16,0.7750313,-0.09258783,0.6732552,-0.06606501,1.2738532,-0.019360542,1.3979281,-0.06304574,game_type,0.5224561,0.6852541,0.98124003,1.4326472,26,0.525225,-0.0027688742,0.6359161,0.049337983,1.0130682,-0.031828165,1.3384951,0.09415209,game_type
570632,0.7417493,0.59429663,1.3084095,1.240947,335,0.71061355,0.031135738,0.57159215,0.022704482,1.2769363,0.03147316,1.1999027,0.041044354,game_type,0.6513414,0.5513847,1.2137907,1.1658568,207,0.64306885,0.008272529,0.5535767,-0.0021920204,1.2614769,-0.04768622,1.1562397,0.00961709,game_type
571510,0.53475016,0.56585324,0.77997005,1.0579709,854,0.50373715,0.031013012,0.54214084,0.023712397,0.8139651,-0.033995032,1.0012852,0.056685686,game_type,0.49900937,0.538487,0.70517254,1.0599971,927,0.45714423,0.04186514,0.52885777,0.00962925,0.7221069,-0.016934335,1.0277942,0.03220284,game_type
571578,0.8422643,0.6527716,1.3658882,1.3088977,807,0.7720438,0.07022047,0.6367443,0.016027272,1.3395978,0.026290417,1.2742566,0.034641147,game_type,0.7766605,0.63456315,1.3093309,1.2458086,924,0.747298,0.0293625,0.62016714,0.014396012,1.2889589,0.020372033,1.2238803,0.02192831,game_type
571760,0.75617415,0.59873396,1.1375314,1.1418512,534,0.77400184,-0.01782769,0.6168433,-0.018109322,1.188189,-0.05065763,1.160164,-0.018312812,game_type,0.81402373,0.61206967,1.2695165,1.207192,654,0.7959297,0.018094063,0.61704236,-0.0049726963,1.2801025,-0.010586023,1.2146497,-0.007457733,game_type
571927,0.6225469,0.50005496,1.1841587,1.1179206,152,0.64642054,-0.023873627,0.59693694,-0.096881986,1.1587414,0.025417328,1.2009273,-0.08300662,game_type,0.5645361,0.59045273,1.1069074,1.180194,462,0.5381526,0.02638352,0.5745125,0.015940249,1.0814371,0.025470257,1.1883644,-0.008170366,game_type
571945,0.64988226,0.68090796,1.0622108,1.1780134,697,0.64454305,0.0053392053,0.57649195,0.10441601,1.0673286,-0.005117774,1.0175769,0.16043651,game_type,0.56000626,0.597254,0.8897243,1.0968685,805,0.5050285,0.054977775,0.55837023,0.038883746,0.86243266,0.027291656,1.0112271,0.085641384,game_type
571946,0.8068899,0.655695,1.4643126,1.3882682,151,0.77611566,0.030774236,0.6554382,0.0002568364,1.4486738,0.015638709,1.3891069,-0.00083863735,game_type,0.77409935,0.67199516,1.5310131,1.3586035,226,0.7856222,-0.0115228295,0.62311685,0.048878312,1.5251007,0.005912423,1.2931436,0.06545985,game_type
571948,0.3159978,0.4578216,0.76037604,1.0608,194,0.27006078,0.04593703,0.48850274,-0.030681133,0.761528,-0.001151979,1.0730542,-0.012254238,game_type,0.26616195,0.44539624,0.71215993,1.0223418,228,0.2293807,0.03678125,0.41785285,0.027543396,0.6914452,0.02071476,0.9822233,0.040118575,game_type
572955,0.6426499,0.5935801,1.0774703,1.185045,271,0.674712,-0.032062113,0.58868486,0.00489527,1.1151352,-0.03766489,1.1915331,-0.006488085,game_type,0.67417383,0.6010345,1.0507427,1.2285912,296,0.70234466,-0.028170824,0.58676904,0.014265478,1.0978259,-0.04708314,1.2033668,0.025224447,game_type
573009,0.5210449,0.62817204,0.9238408,1.2776983,57,0.48127088,0.03977403,0.537969,0.09020305,0.91913587,0.0047049522,1.1195427,0.15815556,game_type,0.3510192,0.4904676,0.8134243,1.1710787,46,0.2922773,0.058741897,0.57407373,-0.083606124,0.76768625,0.04573804,1.162986,0.008092642,game_type
573124,0.08146388,0.4312859,0.41875926,0.9642893,263,0.12854089,-0.047077008,0.45326632,-0.021980435,0.5320022,-0.113242954,0.96231735,0.00197196,game_type,0.038950235,0.4085193,0.40478444,0.8924301,244,0.07914496,-0.040194727,0.46241456,-0.053895265,0.46695915,-0.062174708,0.9282106,-0.03578049,game_type
573186,0.5686591,0.60361105,1.0478796,1.192496,215,0.60600305,-0.03734392,0.59357977,0.010031283,1.131845,-0.08396542,1.2019583,-0.009462357,game_type,0.48152223,0.5760604,0.95246184,1.1138964,173,0.5245169,-0.04299465,0.5504524,0.025608003,0.9575313,-0.0050694346,1.0749153,0.03898108,game_type
573204,0.5961452,0.5797562,0.8325157,1.126677,161,0.5455316,0.05061364,0.4587906,0.1209656,0.8229871,0.009528637,0.99788195,0.12879509,game_type,0.57691336,0.6218218,0.7424151,1.1302123,205,0.5289279,0.047985435,0.63023156,-0.008409739,0.72965056,0.0127645135,1.1264976,0.0037146807,game_type
579328,0.67659664,0.5702005,0.9012671,1.175934,1026,0.68676627,-0.010169625,0.5418762,0.028324306,0.95527893,-0.05401182,1.118347,0.05758691,game_type,0.49583364,0.53715473,0.7798263,1.1603906,1096,0.5311359,-0.03530228,0.55040014,-0.013245404,0.8513596,-0.07153332,1.1417352,0.01865542,game_type
592094,0.8190372,0.5885466,1.2427169,1.244882,272,0.8568476,-0.037810385,0.614562,-0.0260154,1.2868031,-0.044086218,1.3187308,-0.07384884,game_type,0.78823245,0.6357476,1.2360927,1.290187,266,0.7623076,0.025924861,0.62412274,0.011624873,1.2382876,-0.0021948814,1.2757785,0.014408469,game_type
592155,0.62429583,0.5727542,0.90290725,1.0712352,153,0.59194416,0.032351673,0.55694157,0.015812635,0.8980149,0.0048923492,1.079354,-0.008118868,game_type,0.5991811,0.6216951,0.8330111,1.1983278,132,0.59576887,0.0034122467,0.62272024,-0.0010251403,0.82671446,0.0062966347,1.141523,0.056804776,game_type
592332,0.82800406,0.640004,1.4519708,1.3463598,1060,0.7864505,0.041553557,0.612356,0.027647972,1.4374762,0.0144946575,1.28101,0.06534982,game_type,0.77612823,0.62831974,1.4225423,1.3157734,1024,0.75611794,0.020010293,0.62134033,0.006979406,1.4289604,-0.006418109,1.2913975,0.024375916,game_type
592351,0.77211905,0.70474505,1.1202102,1.4034909,75,0.76622397,0.005895078,0.6179282,0.08681685,1.2717422,-0.15153205,1.2448056,0.15868533,game_type,0.96808153,0.62942106,1.5120544,1.410215,38,0.791283,0.17679852,0.53896624,0.09045482,1.3773329,0.13472152,1.1361862,0.27402878,game_type
592426,0.71413535,0.59235513,0.94287544,1.174017,234,0.6978541,0.016281247,0.54341716,0.048937976,0.96080977,-0.017934322,1.0803078,0.09370911,game_type,0.650634,0.66940403,0.90505433,1.1691582,132,0.6973454,-0.046711385,0.5681209,0.10128313,1.0132973,-0.10824299,1.0910888,0.07806945,game_type
592454,0.53322816,0.5887525,0.9242485,1.2420737,315,0.5442708,-0.0110426545,0.5588687,0.029883802,0.95667326,-0.032424748,1.1657547,0.07631898,game_type,0.55306727,0.5699515,0.9263187,1.1991941,281,0.5586118,-0.0055445433,0.5428274,0.027124047,0.97451705,-0.048198342,1.1788466,0.020347476,game_type
592662,0.70690423,0.60192937,1.2491019,1.2541252,914,0.7074132,-0.00050896406,0.6046171,-0.0026877522,1.2877454,-0.03864348,1.225832,0.028293252,game_type,0.74715734,0.638156,1.3118548,1.2923384,933,0.7666158,-0.019458473,0.60825694,0.02989906,1.340585,-0.028730154,1.2389888,0.053349614,game_type
592773,0.8008115,0.57319427,1.2726555,1.1840615,234,0.7707114,0.030100107,0.579575,-0.006380737,1.2342725,0.038383007,1.1850238,-0.0009622574,game_type,0.8037537,0.5580663,1.252929,1.1948098,261,0.78828984,0.015463829,0.56529313,-0.0072268248,1.2724822,-0.019553185,1.1892587,0.0055511,game_type
592779,0.9891228,0.70337087,1.6851275,1.3857557,122,1.0000529,-0.010930121,0.669647,0.03372389,1.6998415,-0.014714003,1.3452024,0.040553212,game_type,0.6919721,0.6259044,1.3873378,1.3143946,164,0.70377326,-0.011801183,0.62373626,0.002168119,1.4283999,-0.041062117,1.3289146,-0.014520049,game_type
592791,0.6847556,0.6569647,0.9434915,1.2123648,630,0.6797468,0.0050088167,0.6032235,0.053741217,0.9602983,-0.016806781,1.1463647,0.066000104,game_type,0.63970304,0.6105906,0.9221814,1.1224204,669,0.6453535,-0.0056504607,0.57650113,0.034089446,0.94861495,-0.026433527,1.0999455,0.022474885,game_type
592836,0.6578743,0.6558682,1.161189,1.2750105,620,0.6737709,-0.015896618,0.6100598,0.045808375,1.2383674,-0.07717848,1.2372338,0.03777671,game_type,0.6266202,0.5697985,1.1115193,1.13845,457,0.6438677,-0.017247498,0.59810823,-0.028309703,1.184055,-0.072535634,1.1780078,-0.039557815,game_type
592866,0.8137547,0.67299247,1.4109948,1.3273344,398,0.8035698,0.010184884,0.69870096,-0.025708497,1.4024174,0.008577347,1.3505064,-0.02317202,game_type,0.8378967,0.7118471,1.3147291,1.3722354,514,0.8178414,0.020055294,0.6765093,0.035337806,1.331216,-0.016486883,1.3202759,0.051959515,game_type
593423,0.80627805,0.69478345,1.4008865,1.4014927,197,0.8174479,-0.011169851,0.6983203,-0.00353688,1.4777893,-0.07690275,1.3746846,0.026808143,game_type,0.8510971,0.64409804,1.5256919,1.3407776,273,0.8629837,-0.011886597,0.6168385,0.027259529,1.5466765,-0.02098465,1.2742059,0.06657171,game_type
593576,0.81010514,0.6078962,1.1945469,1.2392232,157,0.79501414,0.015091002,0.54337114,0.06452507,1.2078131,-0.013266206,1.0706378,0.16858542,game_type,0.8515272,0.6432423,1.0099736,1.2793366,151,0.7906215,0.060905695,0.6709006,-0.027658284,1.0534695,-0.043495893,1.2874284,-0.008091807,game_type
593833,0.7124545,0.60753155,1.5033585,1.3020885,32,0.72363013,-0.0111756325,0.66232085,-0.054789305,1.4463317,0.057026744,1.2925136,0.00957489,game_type,0.5210149,0.56095606,1.1708156,1.2024795,44,0.5430006,-0.02198565,0.53252184,0.028434217,1.2113184,-0.040502787,1.207312,-0.004832506,game_type
593958,0.72347224,0.6701493,1.3489256,1.3506838,831,0.69267565,0.030796587,0.617541,0.05260831,1.3365697,0.012355924,1.3041902,0.04649365,game_type,0.6206013,0.5687779,1.2888372,1.269987,795,0.62471294,-0.0041116476,0.6057977,-0.03701979,1.3156667,-0.026829481,1.2896336,-0.019646645,game_type
593974,0.5124425,0.47982857,0.901217,1.0128227,245,0.55571836,-0.043275833,0.52931124,-0.049482673,0.9743001,-0.0730831,1.0335846,-0.020761847,game_type,0.5589056,0.5447103,0.97934616,1.1091111,236,0.55002576,0.00887984,0.5159494,0.02876085,0.98243546,-0.0030893087,1.0401435,0.06896758,game_type
594580,0.53532547,0.553156,0.82530177,1.0210029,62,0.5312103,0.0041151643,0.6119598,-0.058803797,0.8522051,-0.026903331,1.1331965,-0.112193584,game_type,0.5830028,0.5530938,1.0405475,1.1452223,89,0.5899197,-0.0069168806,0.5442913,0.008802474,1.0627216,-0.02217412,1.0954161,0.049806237,game_type
594798,0.8097824,0.66323876,1.2465727,1.3305396,748,0.7550077,0.0547747,0.6601278,0.0031109452,1.2338554,0.012717366,1.2880223,0.042517304,game_type,0.8713899,0.69865984,1.357123,1.3477887,705,0.83409065,0.037299275,0.67514473,0.023515105,1.3742458,-0.017122746,1.327345,0.020443678,game_type
594902,0.49498394,0.56976485,1.0868077,1.27008,163,0.5210653,-0.026081353,0.5730669,-0.0033020377,1.0824584,0.004349351,1.2100646,0.06001532,game_type,0.57632744,0.6540632,1.0375621,1.3253622,224,0.56622916,0.0100982785,0.5977029,0.056360304,1.0364903,0.0010718107,1.1937532,0.13160896,game_type
595014,1.0091938,0.6646889,1.1548593,1.2683553,129,1.0026271,0.0065666437,0.71139944,-0.04671055,1.1654711,-0.010611773,1.3183811,-0.05002582,game_type,0.9459165,0.6071746,1.0614107,1.1200415,165,0.885083,0.060833454,0.6526873,-0.045512736,1.0418653,0.019545317,1.1796833,-0.059641838,game_type
595345,0.6689279,0.56478673,1.1558148,1.2206855,330,0.6770905,-0.008162618,0.5744555,-0.009668767,1.1853222,-0.029507399,1.212894,0.007791519,game_type,0.5949762,0.57369447,1.1023058,1.2574065,305,0.59368455,0.0012916327,0.5943029,-0.020608425,1.1420685,-0.039762735,1.2699362,-0.012529731,game_type
